,UserId,Text,Date,ProductId,Helpfullness,Sarcasm,Product,Sentiment
172,1309544271951740928,@Cherry_soda_D 진짜 나 이러면 유교보이 못해,2020-09-25,B001E4KFG0,0,1,,0
173,1309542599120678912,@Cherry_soda_D 정답! 독서실 1인실!,2020-09-25,B001E4KFG0,0,1,,0
174,1309531566104690689,@Cherry_soda_D 일어나서 일.. 아직도일..,2020-09-25,B001E4KFG0,0,1,,0
175,1309530370749001728,Taste Test Review: 365 Everyday Value Cherry Vanilla Creme Soda https://t.co/R4bwz03GZS via @YouTube,2020-09-25,B001E4KFG0,1,1,,-1
176,1309529111463780353,@Cherry_soda_D 발아프면 내가 부축해줄게,2020-09-25,B001E4KFG0,0,1,,0
177,1309528797729808384,@Cherry_soda_D 스타벅스에만 쭉 앉아있으랴고..?,2020-09-25,B001E4KFG0,0,1,,0
178,1309528742784458753,@Cherry_soda_D 아 그건 짜증나서 인상이 깊긴했어,2020-09-25,B001E4KFG0,0,1,,0
179,1309528527385948161,@Cherry_soda_D 옷걸이에 옷 걸어 놓은줄..진짜 예쁘게 마르셨다,2020-09-25,B001E4KFG0,0,1,,0
180,1309528341343420417,@Cherry_soda_D 퇴근하고 이마트가서 캠핑 가서 먹을 재료들 사고 집에와서 빨래하고 분리수거도 하고 엥두님 머릿결 보고 감탄사 냄,2020-09-25,B001E4KFG0,0,1,,0
181,1309528102322671616,@Cherry_soda_D 웅 그러긴한데 비중이커,2020-09-25,B001E4KFG0,0,1,,0
182,1309528008399577090,@Cherry_soda_D 발 안아프겠어?,2020-09-25,B001E4KFG0,0,1,,0
183,1309527918570168320,@Cherry_soda_D 실착이 궁금하네여,2020-09-25,B001E4KFG0,0,1,,0
184,1309527876526505984,@Cherry_soda_D 너랑 전화요,2020-09-25,B001E4KFG0,0,1,,0
185,1309527797488992256,@Cherry_soda_D 너가 제일 이쁘게보일거같은옷 입어줘,2020-09-25,B001E4KFG0,0,1,,0
186,1309527373184868352,@scornical idk closest that it reminds me of is Zella Day - Man on the Moon and Kuwada - Cherry Soda,2020-09-25,B001E4KFG0,0,1,,0
187,1309526456414822401,@Cherry_soda_D 그거입고올거야?,2020-09-25,B001E4KFG0,0,1,,0
188,1309526005741056000,@Cherry_soda_D 나빴어ㅜ,2020-09-25,B001E4KFG0,0,1,,0
189,1309525956286009346,"@Cherry_soda_D 웅,,,",2020-09-25,B001E4KFG0,0,1,,0
190,1309525674026086400,@Cherry_soda_D 나 때릴래?,2020-09-25,B001E4KFG0,0,1,,0
191,1309525600458043395,@Cherry_soda_D 속옷은 안보이고 몸매만 보이는건 왜죠,2020-09-25,B001E4KFG0,0,1,,0
192,1309525450566201344,@Cherry_soda_D 이런거 취향이었어?,2020-09-25,B001E4KFG0,0,1,,0
193,1309525414247718913,@Cherry_soda_D 미안 안나댈게...,2020-09-25,B001E4KFG0,0,1,,0
194,1309525359218450432,@Cherry_soda_D 딱 대,2020-09-25,B001E4KFG0,0,1,,0
195,1309525047644549123,@Cherry_soda_D 이거 나한테 수작부리겠다는거로 들으면 되는거지?,2020-09-25,B001E4KFG0,0,1,,0
196,1309524781532770304,@Cherry_soda_D 유교걸하세요,2020-09-25,B001E4KFG0,0,1,,0
197,1309524382545395713,@Cherry_soda_D 그으래애...,2020-09-25,B001E4KFG0,0,1,,0
198,1309523256597045248,@Cherry_soda_D 뭐야 왤케 은근 이쁨,2020-09-25,B001E4KFG0,0,1,,0
199,1309520082461102080,@Cherry_soda_D 울지마렴..,2020-09-25,B001E4KFG0,0,1,,0
200,1309520045177999374,"And like minutes after they come back with sodas. Mind you, I don’t really drink soda unless it’s like Mtn dew or s… https://t.co/EbxInZsSU0",2020-09-25,B001E4KFG0,0,1,,1
201,1309519689639325697,@Cherry_soda_D 안나와요,2020-09-25,B001E4KFG0,0,1,,0
202,1309518406899568642,@Cherry_soda_D 머리결 진짜 좋으시다,2020-09-25,B001E4KFG0,0,1,,0
203,1309513052056846338,@ashtonxsh cherry soda is yum,2020-09-25,B001E4KFG0,0,1,,0
204,1309512264341282816,@Cherry_soda_D 속눈썹연장에 투자하고 기르면 잘라가서 팔면되는거야?,2020-09-25,B001E4KFG0,0,1,,0
205,1309511363673300994,@Cherry_soda_D 흔들흔들흔들,2020-09-25,B001E4KFG0,0,1,,0
206,1309502854499983360,@Cherry_soda_D 저도요,2020-09-25,B001E4KFG0,0,1,,0
207,1309501925625397248,@abbzsterz My favorite soda especially the cherry dp,2020-09-25,B001E4KFG0,0,1,,1
208,1309500954077810688,"think of me as programmable soda
too much cherry baby then you can just add cola think of as programmable soda caus… https://t.co/jwDvVjchXg",2020-09-25,B001E4KFG0,0,1,,1
209,1309499534582534144,@Cherry_soda_D 보여요!!,2020-09-25,B001E4KFG0,0,1,,0
210,1309498380494594049,@Cherry_soda_D 5시에 끝나요,2020-09-25,B001E4KFG0,0,1,,0
211,1309497717765230595,@Cherry_soda_D 일요일은 알바갔다가 건오할텐데 괜찮아요??,2020-09-25,B001E4KFG0,0,1,,0
212,1309495384629284864,Come see us today to get a Cherry Soda! A classic twist on your favorite fruity flavor! https://t.co/mlzpdIJ3YD,2020-09-25,B001E4KFG0,0,1,,1
213,1309494539678175232,@Cherry_soda_D 보여요,2020-09-25,B001E4KFG0,0,1,,0
214,1309490865287684098,"@ninjyace LOL same brain, same brain.  i would mix up the Spanish words for cherry (cereza) w beer (cerveza) and th… https://t.co/hlHUsnwhUq",2020-09-25,B001E4KFG0,0,1,,1
215,1309482769420967938,"@subtanyarl creamy tint sumpah awet banget trus ringan dah, waktu itu belinya yang cherry soda tapi kemerahan sih wkwk",2020-09-25,B001E4KFG0,0,1,,0
216,1309478795611578368,"@subtanyarl kulit aku sawo matang, beli emina creamy tint yg shade cherry soda ngejreng bgt ya ampun... tapii tekst… https://t.co/GjqysLlRt4",2020-09-25,B001E4KFG0,1,1,,0
217,1309478484201279488,@subtanyarl creamy tint yang nomer 01 Brick Town sama 05 Cherry Soda mantep buat di ombre nder,2020-09-25,B001E4KFG0,0,1,,0
218,1309437657685143554,"RT @MeTV: The new Zesty Blood Orange and Feisty Cherry Diet Cokes can trace their origins back to these forgotten drinks.

https://t.co/7fv…",2020-09-25,B001E4KFG0,0,1,,1
219,1309427757147881472,"I see what you were going for in your soda bread, and I can't stand the flavors of it. That was a safe move, puttin… https://t.co/enTLnzTUdT",2020-09-25,B001E4KFG0,0,1,,1
220,1309394499429232640,"RT @lola_bud: Day 44 flowering: the Charlie Sheen sisters, Chem4, + Cherry Pie x BB/@irvineseeds! Almost to the home stretch, pretty ladies…",2020-09-25,B001E4KFG0,0,1,,1
221,1309379362404343808,cherry cream soda makes me cry as it comes on,2020-09-25,B001E4KFG0,0,1,,0
222,1309375223184199681,"RT @MeTV: The new Zesty Blood Orange and Feisty Cherry Diet Cokes can trace their origins back to these forgotten drinks.

https://t.co/7fv…",2020-09-25,B001E4KFG0,0,1,,1
223,1309372827489964032,"RT @MeTV: The new Zesty Blood Orange and Feisty Cherry Diet Cokes can trace their origins back to these forgotten drinks.

https://t.co/7fv…",2020-09-25,B001E4KFG0,0,1,,1
224,1309371499468468226,@hshaban My family still calls me 'black cherry' due to a blowout with my family when I was a teenager over a half… https://t.co/NLPzP8535f,2020-09-25,B001E4KFG0,0,1,,-1
225,1309367242920878080,"RT @JennALT_01angel: Headcanon 
All characters in jelly jamm smell sweet

Rita: strawberry
Bello: cherry
Mina: ramune soda 
Ongo: grape 
Go…",2020-09-25,B001E4KFG0,0,1,,1
226,1309364569408565248,@Javigameboy I would be too if I didn't get at least my daily drink of cherry-vanilla soda!,2020-09-25,B001E4KFG0,0,1,,-1
227,1309360597214035969,"@ArcticCircleSys I like Dr. Pepper.  It's not my favorite soda, but it's good.  I like Cherry Dr. Pepper the most.… https://t.co/IgLO0mP8t1",2020-09-25,B001E4KFG0,0,1,,1
228,1309356587723763714,"This Dr. Pepper &amp; Cream soda, and Cherry Sprite gotta have some kinda drug in em.",2020-09-25,B001E4KFG0,0,1,,0
229,1309354457763909633,"Werewolf, Cheerleader, Yoga, Rockstar, Dr Wasabi, Mustard, Herb, Tiger Lily, Soda, Sea Fairy, Dark Enchantress, Moo… https://t.co/8vSzrOYhQJ",2020-09-25,B001E4KFG0,0,1,,-1
230,1309351336375447553,"Headcanon 
All characters in jelly jamm smell sweet

Rita: strawberry
Bello: cherry
Mina: ramune soda 
Ongo: grape… https://t.co/FSQXUTRWQY",2020-09-25,B001E4KFG0,0,1,,1
231,1309347445881663488,"Sun Era - ""Cherry Soda"" (2020) #SunEra #IndiePop https://t.co/UI8NJfqA7n",2020-09-25,B001E4KFG0,0,1,,0
232,1309344831601172481,"RT @MeTV: The new Zesty Blood Orange and Feisty Cherry Diet Cokes can trace their origins back to these forgotten drinks.

https://t.co/7fv…",2020-09-25,B001E4KFG0,0,1,,1
233,1309344082502713345,"RT @MeTV: The new Zesty Blood Orange and Feisty Cherry Diet Cokes can trace their origins back to these forgotten drinks.

https://t.co/7fv…",2020-09-25,B001E4KFG0,0,1,,1
234,1309341860113133568,"The new Zesty Blood Orange and Feisty Cherry Diet Cokes can trace their origins back to these forgotten drinks.

https://t.co/7fvz1CHIwy",2020-09-25,B001E4KFG0,0,1,,1
235,1309333008957214720,@weirdjackettt @Suspect_AniTWT Cherry soda but bitter,2020-09-25,B001E4KFG0,0,1,,-1
236,1309329939875979265,@weirdjackettt @Suspect_AniTWT Idk man I'm not feeling Cherry Soda,2020-09-25,B001E4KFG0,0,1,,0
237,1309328201957728257,"Steve’s American-Wit with a hot pepper, their pickles and their cherry soda 🥵🤤😭 https://t.co/jWUlBINSGX",2020-09-25,B001E4KFG0,1,1,,1
238,1309326352403890178,@burrrrrberry @KirklandJones The cherry soda is so good,2020-09-25,B001E4KFG0,0,1,,1
239,1309324088817713154,@bornonbroad @Jennwilliams23 The cherry soda is BANGINNN,2020-09-25,B001E4KFG0,0,1,,0
240,1309323280780865536,"Had to get @KirklandJones the best cheesesteak ever.  #princeofsteaks

Pictured (but not for long):  cheesesteak wi… https://t.co/8nCd3qOL7w",2020-09-25,B001E4KFG0,0,1,,1
241,1309318346643509249,"6 bandas favoritas y 6 personas:
Me nominó cherry 🍒🍒 @GerryPrz

1.- Phoenix
2.- The Cure
3.- Soda Stereo
4.- Mecano… https://t.co/QjkPTYInHR",2020-09-25,B001E4KFG0,0,1,,0
242,1309302241795416065,@SArizonas #3 Keilbasa/Perogie with a Hansens Cherry Vanilla Soda. Cheers!,2020-09-25,B001E4KFG0,0,1,,0
243,1309298104009515008,"@KanteBeStopped7 Yeah, Cherry is better but Mango is next best, the creaming soda one is ass though",2020-09-25,B001E4KFG0,0,1,,1
244,1309291620974563328,the only reason i like hats is for there cherry soda 🥺❤️ https://t.co/JNDU6f49dS,2020-09-25,B001E4KFG0,0,1,,0
245,1309274268199510017,@zowzowwy @MajesticChickTV Orange cherry soda...,2020-09-24,B001E4KFG0,0,1,,0
246,1309268315571851264,@_Cherry__Cream_ Coke isn't cream soda milady. Nice try tho :D,2020-09-24,B001E4KFG0,0,1,,1
247,1309250636966498304,@_ADoseofAri Wow I don’t drink soda anymore but I think Dr. Pepper Cherry is fire,2020-09-24,B001E4KFG0,0,1,,1
248,1309249835971862541,@wholesomeneko I dont drink soda that often but i'd say lime cola or cherry pepsi,2020-09-24,B001E4KFG0,0,1,,0
249,1309245391184048128,"@Jennwilliams23 did you get a cherry soda though? if not, def get one next time! 😋",2020-09-24,B001E4KFG0,0,1,,0
250,1309244125322063876,"Hey grandma? Got your sign. It's been 10 years huh? Happy (101st) birthday. Enjoy that celery soda, thanks for the black cherry ❤️",2020-09-24,B001E4KFG0,0,1,,1
251,1309233379351629826,Where's my Diet Dr Pepper cherry and cream soda? ack! https://t.co/Q9lZQWJcKr,2020-09-24,B001E4KFG0,0,1,,0
252,1309225407917457409,"Ep 52 ""Spooky Soda"" 
https://t.co/zxujKKoYiL 
.
.
#podcast #podcasting #podcasts #spotify #podcastlife #podcaster… https://t.co/cp1d8dU3WH",2020-09-24,B001E4KFG0,0,1,,0
253,1309222114331942912,RT @ThompsoneBay: Check out 24 Water Magic Cherry Cola soda Flavored Straws  6 Packets  #MagicStraws https://t.co/AXOUyUdehN via @eBay,2020-09-24,B001E4KFG0,0,1,,1
254,1309578450781573120,European study finds that green tea drunk within two hours after a meal increases fat breakdown by a third #fatloss,2020-09-25,B001E4KFG0,1,1,,-1
255,1309578429726031872,"@Darth_Mommie Same.... except I had to have my daughter text me her order, “a matcha green tea creme frap with soy… https://t.co/FyXhzUPQRD",2020-09-25,B001E4KFG0,1,1,,-1
256,1309578418887909376,@GaeroGaming pov: you're a can of green tea,2020-09-25,B001E4KFG0,1,1,,-1
257,1309578418724446208,how much green tea do I have to drink before I’m no longer ugly,2020-09-25,B001E4KFG0,0,1,,-1
258,1309578293692297237,"@HiraAjmal13 Mera roz ka he raat mn sbki tweet pe jakr green tea mangta hn😪
Sorry😣",2020-09-25,B001E4KFG0,0,1,,-1
259,1309578120576430081,"@hanifnayl height           : 159cm
age                : 22
shoe size      : uk8
zodiac sign  : Sagittarius
tattoos… https://t.co/DML5RyNpUC",2020-09-25,B001E4KFG0,0,1,,0
260,1309578116302397440,RT @mrkaranarya: When you don't loose weight even after drinking green tea for a month.🐼☹️ https://t.co/fJ8uZ3EHmd,2020-09-25,B001E4KFG0,0,1,,-1
261,1309577990716583941,RT @mrkaranarya: When you don't loose weight even after drinking green tea for a month.🐼☹️ https://t.co/fJ8uZ3EHmd,2020-09-25,B001E4KFG0,0,1,,-1
262,1309577455196426243,@HiraAjmal13 Green tea pila do😪,2020-09-25,B001E4KFG0,1,1,,-1
263,1309577401907712001,Passoã + Lipton Ice Tea Green: wanneer je je jong wilt voelen maar ook respect wilt betuigen aan het greintje hipst… https://t.co/3uJaLkpeOK,2020-09-25,B001E4KFG0,0,1,,-1
264,1309577272102248448,"Green tea at this hour!

Will watch movies whole night",2020-09-25,B001E4KFG0,0,1,,0
265,1309577220210462721,"Water, cranberry juice , Green tea , ginger / probiotic shots , &amp; kombucha for the Winn",2020-09-25,B001E4KFG0,1,1,,-1
266,1309577171728556038,@PedaGadgey92 Ken am gona have a green tea instead eh wine tae. Wild*,2020-09-25,B001E4KFG0,0,1,,-1
267,1309576685600165888,@MLashkell And the antioxidants! What kind of green tea? I’m partial to gen mai cha.,2020-09-25,B001E4KFG0,0,1,,1
268,1309576510576234497,have some green tea before you sleep,2020-09-25,B001E4KFG0,1,1,,-1
269,1309576487691907072,"RT @studyinglucy: it's 10:30 am here ☀️ time to study #studytwt ‼️

my plan for today —

♤ finish 1 to 5 slides for 3 units = 5 x 3 = 15 sl…",2020-09-25,B001E4KFG0,1,1,,0
270,1309576437196886018,"@debrakidd Exhausted. All I can face now is my cup of green tea, then bed .",2020-09-25,B001E4KFG0,1,1,,-1
271,1309576391134830592,"RT @twst_jp: 【#ツイチャンアベマ】
公式番組「ディズニー ツイステッドワンダーランド　チャンネル」特別版の配信が決定いたしました。
今回の放送は約3時間を予定しています。
■配信日時：10月4日（日）18：00より
■URL：https://t.co/1rnKmT…",2020-09-25,B001E4KFG0,0,1,,0
272,1309576198167683082,"Height - 5 ft 11 inches 
Age - 17
Shoe size - 13 Wide
Zodiac - Leo
Tattoos - Soon 
Piercings - nope
Fav color - gre… https://t.co/3YhsgsA23n",2020-09-25,B001E4KFG0,0,1,,-1
273,1309576157734600705,@mamaR0303 @Stonedwifeyy So it went up since last November when I got it but still affordable for a king bed. Zinus… https://t.co/6IbT15PhPi,2020-09-25,B001E4KFG0,0,1,,0
274,1309575896827822084,"RT @JosaG_: Sorry to bust your bubble guys but, the only way to lose weight from green tea is going to the mountains and picking it yoursel…",2020-09-25,B001E4KFG0,0,1,,-1
275,1309575770944057344,"RT @nugreentea: The last but not least, YUTA! Masih inget dong scene gemesin YUTA bareng MARK di iklan NU Green Tea #FixEnak? Mana nih peng…",2020-09-25,B001E4KFG0,1,1,,-1
276,1309575590131818496,"@sea_stankk definitely not much caffeine for me, i drink c*ffee in the morning. in the afternoons sometimes i go fo… https://t.co/sInDKTYUWv",2020-09-25,B001E4KFG0,0,1,,1
277,1309575587829370880,"cw // food

hc where sakusa hates green apple so atsumu yaku and komori go out of their way to get him ONLY green a… https://t.co/GMTNZKdUEr",2020-09-25,B001E4KFG0,0,1,,-1
278,1309575316877332485,"RT @lethereatoxygen: SUBLIMINAL PLAYLIST THREAD!!
what to do while listening:
honestly anything, just make sure youre drinking water/green…",2020-09-25,B001E4KFG0,0,1,,1
279,1309575055312072711,"RT @JosaG_: Sorry to bust your bubble guys but, the only way to lose weight from green tea is going to the mountains and picking it yoursel…",2020-09-25,B001E4KFG0,0,1,,-1
280,1309574938181865473,Update i finished it. Chugging is the way to go. Follow me on my journey of not wanting to throw up when i drink green tea 😂😂,2020-09-25,B001E4KFG0,1,1,,1
281,1309574910944055296,@Sravanthicuty @saarika_gow @LillyMogudu7 @ChennaiIPL @ItsMePree_59 @Priyasamzz Green tea thaagu aithey 😪,2020-09-25,B001E4KFG0,1,1,,-1
282,1309574906443476993,@PeachTjapan2 @green_tea_ocya https://t.co/udLxxHoTSZ,2020-09-25,B001E4KFG0,0,1,,-1
283,1309574845072457730,@cami_marie18 Peach green tea with lemonade,2020-09-25,B001E4KFG0,0,1,,-1
284,1309574802089402370,I need some green tea to go with my pizza.... balance,2020-09-25,B001E4KFG0,0,1,,-1
285,1309574728185647105,"@MarloWordyBird @AbraHanen BUT I HAVE A FIVE YEAR OLD ;)
I think I may try to switch to green tea in the morning during fasts.",2020-09-25,B001E4KFG0,0,1,,-1
286,1309574657432080386,"@Areeeshhh Get well soon
Take green adrak wali tea
Aur do 
Gurgur 
میرا مطلب نمک کے غرارے 😃",2020-09-25,B001E4KFG0,1,1,,-1
287,1309574512200081408,"ow esse role monster green tea é mó bom, sou mó jovem",2020-09-25,B001E4KFG0,0,1,,-1
288,1309574292359622657,RT @mrkaranarya: When you don't loose weight even after drinking green tea for a month.🐼☹️ https://t.co/fJ8uZ3EHmd,2020-09-25,B001E4KFG0,0,1,,-1
289,1309574127557246978,RT @SenoritaXX1: I want your green tea ☺️☺️❤️💚 https://t.co/mxqMVJcezg,2020-09-25,B001E4KFG0,0,1,,-1
290,1309573968400015365,RT @asianpoops: i swear macdonald’s green tea tastes better than the bottled ones,2020-09-25,B001E4KFG0,0,1,,1
291,1309573968043470848,@tiesta_e Green tea is where it’s at!,2020-09-25,B001E4KFG0,0,1,,-1
292,1309573937655930886,"Oreos and green tea, because life is about balance 🤍",2020-09-25,B001E4KFG0,0,1,,-1
293,1309573826381000704,It’s the green chiles and unsweet tea for me.,2020-09-25,B001E4KFG0,0,1,,-1
294,1309573685314027521,"@MarloWordyBird @nidhiart Just watch out for tea, incl green, on an empty stomach if you're not used to it without… https://t.co/9hfMHea8OH",2020-09-25,B001E4KFG0,1,1,,-1
295,1309573651306602498,just got a green tea frappuccino from starbucks https://t.co/aUfM7giZvl,2020-09-25,B001E4KFG0,0,1,,-1
296,1309573570583035904,RT @yungxmonet: meeee with iced matcha green tea,2020-09-25,B001E4KFG0,0,1,,-1
297,1309573477964361730,"@itsyealyssa 5’7
14
Taurus
none
none
blue
arizona green tea",2020-09-25,B001E4KFG0,0,1,,-1
298,1309573465184239616,"RT @nugreentea: The last but not least, YUTA! Masih inget dong scene gemesin YUTA bareng MARK di iklan NU Green Tea #FixEnak? Mana nih peng…",2020-09-25,B001E4KFG0,1,1,,-1
299,1309573049583153152,i never knew green tea was dis good,2020-09-25,B001E4KFG0,0,1,,1
300,1309572957174468609,@megalopoliis There is green tea and strawberry. Let me take a guess and say you like strawberry,2020-09-25,B001E4KFG0,0,1,,-1
301,1309572934004924416,Hot green tea &amp; a bagel,2020-09-25,B001E4KFG0,0,1,,1
302,1309572620027703296,"@Juusa5 @man_integrated The Asian markets started the varietal KitKats.  Green Tea, various fruits.",2020-09-25,B001E4KFG0,1,1,,-1
303,1309572451387559936,@JasminMaaz Green tea is a perfect name! 😍😍,2020-09-25,B001E4KFG0,1,1,,1
304,1309572412132986880,"RT @purecandlehouse: Check out “Green Tea and Lemongrass” Note Profile:
Top: Green Tea, Lemongrass, Orange
Middle: Green Floral, Jasmine
Ba…",2020-09-25,B001E4KFG0,0,1,,-1
305,1309572361621037057,100 green tea bags. https://t.co/vHonk5Ir8N,2020-09-25,B001E4KFG0,0,1,,-1
306,1309572114320629761,@ughrooj @unholyfuk My friend added it to green tea and nothing happened :|,2020-09-25,B001E4KFG0,1,1,,0
307,1309572047962550277,"Check out “Green Tea and Lemongrass” Note Profile:
Top: Green Tea, Lemongrass, Orange
Middle: Green Floral, Jasmine… https://t.co/tOqQqS6NRT",2020-09-25,B001E4KFG0,1,1,,-1
308,1309572023710937088,@KanikaTolver It’s more like green tea. Like I actually mix it with matcha every so often.  Less like coffee becaus… https://t.co/4Ai3LvjXow,2020-09-25,B001E4KFG0,0,1,,-1
309,1309571946078703616,RT @RegTheVeg_: Pineapple surf and green tea tango w spinach,2020-09-25,B001E4KFG0,0,1,,-1
310,1309571874674872323,RT @RaysVision_: Green Tea Tango,2020-09-25,B001E4KFG0,0,1,,-1
311,1309571741451276289,@erostribe So to be clear it has less caffeine than coffee? Similar to green tea?,2020-09-25,B001E4KFG0,0,1,,-1
312,1309571711537426438,@NadineNakagawa Switched it up from from jugs of hot black coffee to a pitcher warm green tea to stay hydrated today.,2020-09-25,B001E4KFG0,0,1,,1
313,1309571674287767553,GREEN TEA,2020-09-25,B001E4KFG0,0,1,,-1
314,1309571400995274752,"RT @nugreentea: The last but not least, YUTA! Masih inget dong scene gemesin YUTA bareng MARK di iklan NU Green Tea #FixEnak? Mana nih peng…",2020-09-25,B001E4KFG0,1,1,,-1
315,1309571328530427904,RT @AceTeaLondon: To celebrate Ace Tea's delicious Jasmine Green Tea winning a Great Taste Award we are giving YOU the chance to win a cart…,2020-09-25,B001E4KFG0,0,1,,1
316,1309571221621633024,@KanikaTolver But it has the “caffeine” of coffee without the jitters (same compound as green tea),2020-09-25,B001E4KFG0,0,1,,-1
317,1309571097252098048,Love how green tea reverses the effects of eating loads of unhealthy shit ❤️,2020-09-25,B001E4KFG0,1,1,,-1
318,1309571063068659713,@ScottNiswander Making myself green tea right now.,2020-09-25,B001E4KFG0,0,1,,1
319,1309571006290448385,Got the Pret subscription trial and it’s an absolute game changer. Had 2 coffees and a green tea while zipping arou… https://t.co/F1rGtXO1g4,2020-09-25,B001E4KFG0,0,1,,-1
320,1309570788736065537,"RT @MarvinGakunyi: KTDA's other failing is focusing on tea too much. Diversification to KTDA means moving from Black CTC teas to Orthodox,…",2020-09-25,B001E4KFG0,0,1,,-1
321,1309570775855194117,Chugged green tea for the hell of it 🤷‍♂️,2020-09-25,B001E4KFG0,1,1,,-1
322,1309570763184275456,"RT @nugreentea: The last but not least, YUTA! Masih inget dong scene gemesin YUTA bareng MARK di iklan NU Green Tea #FixEnak? Mana nih peng…",2020-09-25,B001E4KFG0,1,1,,-1
323,1309570762752372736,"height           : 5'10
age                : 18
zodiac sign   : Leo
tattoos          : none rn
piercings      : 0
f… https://t.co/ChovUAagMB",2020-09-25,B001E4KFG0,0,1,,0
324,1309570708205375488,Pineapple surf and green tea tango w spinach https://t.co/qC7AlTmbLt,2020-09-25,B001E4KFG0,1,1,,-1
325,1309570525354766336,RT @JeffDuntemann: Higher plasma zinc levels in #COVIDー19 patients correlates to better survival rates. What no one wants to admit is that…,2020-09-25,B001E4KFG0,1,1,,1
326,1309570261314949123,@iampeedeeterry Think he drinks green tea 😂🙈,2020-09-25,B001E4KFG0,1,1,,1
327,1309570200858234882,I attempted to give up coffee today and I feel horrible. What else can I drink other than water and green tea? Please help me family.,2020-09-25,B001E4KFG0,0,1,,-1
328,1309570164590075905,"RT @JeffDuntemann: Missed this in August, but it's good to see: EGCG (epigallocatechin gallate) + zinc may be as good as or better than HCQ…",2020-09-25,B001E4KFG0,0,1,,1
329,1309570121984221184,@natalypulido_ you don't like green tea? 🤣,2020-09-25,B001E4KFG0,0,1,,-1
330,1309569969512882176,"RT @nugreentea: The last but not least, YUTA! Masih inget dong scene gemesin YUTA bareng MARK di iklan NU Green Tea #FixEnak? Mana nih peng…",2020-09-25,B001E4KFG0,1,1,,-1
331,1309569954589503488,"RT @nugreentea: Kalau kata JAEHYUN, Nu Green Tea warnanya jernih banget 💚 Kamu udah koleksi botol ganteng versi JAEHYUN kan? Jangan sampai…",2020-09-25,B001E4KFG0,0,1,,-1
332,1309569942665089024,"@FFOODFESS aqua yg ada gambar frozennya, ichitan thai milk tea/green tea, teh kotak, ultramilk tobelii, indomilk melon",2020-09-25,B001E4KFG0,1,1,,-1
333,1309569897152774150,I’ve never done tea or coffee... I’ve just discovered @tetleyuk’s green tea and super fruits range... I’ve evolved 😌,2020-09-25,B001E4KFG0,1,1,,1
334,1309569878131605521,I’m covered with the green tea. Sounds nice https://t.co/qxMCtssLz0,2020-09-25,B001E4KFG0,0,1,,1
335,1309569874042257409,Green Tea Tango https://t.co/dluVS2VAQ3,2020-09-25,B001E4KFG0,0,1,,-1
336,1309569500417671170,"RT @nugreentea: Fix! NU Green Tea berkolaborasi dengan NCT 127 sebagai bintang iklan baru!

Gimana sih reaksi para member #NCT127 waktu lia…",2020-09-25,B001E4KFG0,0,1,,-1
337,1309569481929359361,"@disabilisaur Black cohosh, magnolia bark, green tea, and soy isoflavones. I mainly took Estroven or a generic version of it.",2020-09-25,B001E4KFG0,1,1,,-1
338,1309569343055785984,"""I mean…Some green tea does sound really good. I could use a little ‘pick-me-up’ so sure, I’ll take you up on that… https://t.co/sALEDbwCb0",2020-09-25,B001E4KFG0,0,1,,1
339,1309569336315707393,@red_green_tea_ SEEE THIS IS WHY ACEARO JAKE MAKES ME GO HMMMM :). but also. there is something So Gay abt brain ghost dirk.,2020-09-25,B001E4KFG0,0,1,,1
340,1309569315717492739,@HuddlestonNigel @SixwaysStadium @DCMS Lord Morton’s Tea Room this morning and the Chequers in Cutnall Green this evening😊,2020-09-25,B001E4KFG0,1,1,,-1
341,1309569269168877573,"RT @nugreentea: The last but not least, YUTA! Masih inget dong scene gemesin YUTA bareng MARK di iklan NU Green Tea #FixEnak? Mana nih peng…",2020-09-25,B001E4KFG0,1,1,,-1
342,1309569217793060864,@ItsAmberhol Green tea @ 175° for 2:30sec w/ a large tsp of creamed honey. It never fails to taste fantastic.  🍵,2020-09-25,B001E4KFG0,0,1,,1
343,1309569035655282688,It’s the imma throw up tryna drink this green tea for me https://t.co/SCsfPqEHVO,2020-09-25,B001E4KFG0,1,1,,-1
344,1309568932693585920,"tw: food
my keto omad (with the exception of the peach green tea) https://t.co/VkKOruv1tw",2020-09-25,B001E4KFG0,0,1,,-1
345,1309568886472208385,"tried macha green tea for the first time, i love https://t.co/g4wRaY7g6m",2020-09-25,B001E4KFG0,0,1,,1
346,1309568869024116736,RT @SenoritaXX1: I want your green tea ☺️☺️❤️💚 https://t.co/mxqMVJcezg,2020-09-25,B001E4KFG0,0,1,,-1
347,1309568576265662465,S.Korea gov. doesn't teach true history.(4) It is not true that Japan performed the terrible colony rule for Korea. https://t.co/6XEPqVFZcY,2020-09-25,B001E4KFG0,1,1,,-1
348,1309568433382502400,"""Dear, you seem tired.""

Sakura made a soft chuckle, looking over to her right at a tea set.

""Would you like some… https://t.co/d5ZWaJNmK7",2020-09-25,B001E4KFG0,0,1,,-1
349,1309568387589246978,"height           : 6'4""
age                : 15
zodiac sign   : taurus 
tattoos          : 0 
piercings      : 0
fa… https://t.co/ZPUmPY9GAy",2020-09-25,B001E4KFG0,1,1,,0
